	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
SRR21856588	1000	0	0.180728544	0	0	0	0.054439638	0.035111956	0	0	0.03982497	0	0	0	0.635777199	0
SRR10097245	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12605074	1000	0	1.119917587	0	0	0	0	0.093247576	0	0	0	0	0	0	0.056382255	0
SRR17589676	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318459	1000	0.116995174	0.45135194	0	0	0	0	0.192459594	0	0	0	0	0	0	0.239023931	0
ERR5003103	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11343836	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318457	1000	0.200527778	0.386804851	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17589675	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21487745	1000	0	0.248586784	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11400156	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15668621	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12059199	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148272305	0
SRR15372770	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11400153	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166251895	0
SRR12893486	1000	1.28674828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12887236	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23986967	1000	0	2.499412228	0	0	0	0.410662393	0.264865094	0	0	0	0	0	0	1.285916998	0
SRR12059195	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5003105	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15668623	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886644	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15668620	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13515399	1000	0	0.760470731	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13515396	1000	0	0.522133432	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12358727	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156847983	0
SRR12358723	1000	0	0.119410542	0	0	0	0	0	0	0	0	0	0	0	0.504309322	0
SRR14511882	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156401	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12894081	1000	0	4.709580742	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318466	1000	0.123154816	0.475115026	0	0	0	0	0	0	0	0	0	0	0	0.335177566	0
SRR10836660	1000	0	0.393194588	7.509167042	0	0	0	0	0	0	0	0	0	0	0	0.561299521
SRR14511883	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5001808	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12059202	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8799002	1000	0	2.449178131	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156273	1000	0.463544182	0.894146137	0	0	0	0	0	0	0	0	0	0	0	0.316241991	0
SRR23986799	1000	0	2.711841193	0	0	0	0	0	0	0	0	0	0	0	1.128373384	0
SRR15668622	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5001809	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318461	1000	0	0.636813085	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21294694	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21487746	1000	0	2.012307982	0	0	0	0	0	0	0	0	0	0	0	0.283541756	0
SRR10156264	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12059197	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318455	1000	0	1.705694696	0	0	0	0	0	0	0	0	0	0	0	0.134060186	0
SRR13077601	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23986965	1000	0	1.872260616	0	0	0	0	0	0	0	0	0	0	0	0.494123183	0
SRR12059193	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10097247	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138543459	0
SRR13515398	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13077602	1000	0	2.737694633	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11343831	1000	0	0	0	0	0	0	0.109775362	0	0	0	0	0	0	0	0
SRR21384359	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.815960912	0
SRR8799000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156268	1000	0	0.292844661	0	0	0	0	0	0	0	0	0	0	0	0.221308932	0
ERR5004402	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	3.265306122	0
ERR5004403	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10836659	1000	0	2.045258062	6.969408843	0	0	0	0	0	0	0	0	0	0	0	1.459839994
SRR10156272	1000	0	1.725205369	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10018916	1000	0	0.137014188	0	0	0	0.247631148	0	0	0	0	0	0	0	0	0
SRR16156440	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12888150	1000	1.038610339	2.003410807	0	0	0	0	0	0	0	0	0	0	0	0.708567197	0
SRR12886463	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5004208	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318467	1000	0.108208843	0	0	0	0	0	0	0	0	0	0	0	0	0.073427429	0
SRR16156431	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5002001	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10018917	1000	0	0.768431104	0	0	0	0.231469308	0	0	0	0	0	0	0	0	0
SRR16156421	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5004409	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21487742	1000	0	0.097662684	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318463	1000	0.109033914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886462	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660144937	0
SRR12883924	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10375099	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21487744	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14511880	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12068625	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156424	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156265	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10097246	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156444	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5003101	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	3.914141414	0
SRR16156414	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11343839	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156434	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318454	1000	0	0.210011935	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12894172	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	2.096036585	0
SRR12068623	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886645	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12887237	1000	0	1.475622713	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156447	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13515397	1000	0	1.014181079	0	0	0	0	0	0	0	0	0	0	0	0.358696001	0
SRR11343838	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14477300	1000	0	0.852381092	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156263	1000	0	6.291556445	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12888151	1000	0	1.937458829	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318465	1000	0.09923985	0	0	0	0	0	0.163251702	0	0	0	0	0	0	0.067704027	0
SRR22505815	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156271	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366119147	0
SRR12894171	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12059196	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	19.04215359	0
ERR5003102	1000	0	6.256640302	0	0	0	0	0	0	0	0	0	0	0	2.212851238	0
SRR11400155	1000	0	7.22381714	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21487743	1000	0	0.167092784	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318453	1000	0	0.441870616	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10375097	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12883922	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584347933	0
SRR12888148	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23986966	1000	0	2.556266714	0	0	0.15687992	0	0	0	0	0	0	0	0	1.079109734	0
SRR16156408	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12887238	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.597160603	0
SRR12059192	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	11.48339215	0
SRR12059201	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156450	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5004209	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10836662	1000	0.125287116	1.691694058	12.10644948	0	0	0	0	0	0	0	0	0	0	0	1.379974035
SRR21856587	1000	0	0.12282197	0	0	0	0	0.035792793	0	0	0	0	0	0	0.799329764	0
SRR23318458	1000	0.444838498	1.072580134	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156407	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11400158	1000	0	0.571576326	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5004408	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156274	1000	0	3.029189692	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886643	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11343840	1000	0	0.241041163	0	0	0	0	0.205563243	0	0	0	0	0	0	0	0
ERR5004407	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338799947	0
SRR12893485	1000	0	3.52426436	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886642	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318452	1000	0	1.001789783	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23986798	1000	0	1.598901495	0	0	0	0	0	0	0	0	0	0	0	1.314114078	0
SRR21487738	1000	0	0.294402908	0	0	0.090338587	0	0	0	0	0	0	0	0	0.310700212	0
SRR12059194	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5003104	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10072861	1000	0	0.582126391	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11024259	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886464	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381871905	0
SRR22505814	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12059200	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12894080	1000	1.538461538	2.967590785	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21487739	1000	0	0.666142109	0	0	0	0	0	0	0	0	0	0	0	0.585848194	0
SRR16156441	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156427	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23985144	1000	0	1.628672716	0	0	0	0	0	0	0	0	0	0	0	1.087291065	0
SRR12887235	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12605076	1000	0	0.599857038	0	0	0.061356094	0	0	0	0	0	0	0	0	0.035170189	0
ERR5004406	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	3.020694259	0
SRR12358725	1000	0.117507432	0.453328165	0	0	0	0	0	0	0	0	0	0	0	0.318948745	0
SRR23985276	1000	0	2.669439079	0	0	0	0	0	0	0	0	0	0	0	0.842177032	0
SRR15372772	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156417	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21856590	1000	0.083142135	0.481127078	0	0	0	0	0.046736703	0	0	0	0	0	0	0.535969837	0
SRR11343824	1000	0.10462379	0.807249549	0	0	0	0	0	0	0	0	0	0	0	0.071377092	0
SRR12887795	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15039773	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12887796	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11023993	1000	0.311337766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11343837	1000	0	1.124331694	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14306778	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5004405	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.709027169	0
SRR11343835	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869188705	0
SRR10375098	1000	0	0.497090608	0	0	0	0	0	0	0	0	0	0	0	0.349738749	0
SRR16156411	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156404	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5002000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15372773	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12883923	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11400154	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886465	1000	0	0.375703581	0	0	0	0	0	0	0	0	0	0	0	5.816422491	0
SRR11343833	1000	0	0.373327687	0	0	0	0	0	0	0	0	0	0	0	0.132038697	0
ERR5002006	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11343826	1000	0.786685062	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318464	1000	0.114956341	0.88697278	0	0	0.136085388	0	0.189105669	0	0	0	0	0	0	0	0
SRR23985143	1000	0	2.647622579	0	0	0	0	0	0	0	0	0	0	0	0.781006034	0
SRR11343822	1000	0	0.450934279	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156266	1000	0	5.254012341	0	0	0	0	0	0	0	0	0	0	0	0.464560337	0
SRR12059190	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8799001	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15668619	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17589674	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282072934	0
SRR23318460	1000	0.099600346	0	0	0	0	0	0	0	0	0	0	0	0	0.067585949	0
SRR10836661	1000	0	0	5.237130938	0	0	0	0	0	0	0	0	0	0	0	1.532003554
SRR10156270	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300264608	0
SRR11400157	1000	0	0.585631171	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12887234	1000	0	1.931141028	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5003100	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12059191	1000	0	0.276102373	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8799003	1000	0	4.858732772	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886461	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16156437	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156275	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11343834	1000	0	0	0	0	0	0.430606557	0	0	0	0	0	0	0	0	0
SRR12887797	1000	0	2.404926354	0	0	0	0	0	0	0	0	0	0	0	0.850575389	0
SRR23318456	1000	0	0	0	0	0	0	0.28232969	0	0	0	0	0	0	0.085661971	0
SRR12887798	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23318462	1000	0	0.40659962	0	0	0	0	0	0	0	0	0	0	0	0.071517969	0
ERR5002008	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12886460	1000	0	1.785017013	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18502803	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.899662534	0
SRR12068626	1000	0.254830113	0.491550472	0	0	0	0	0	0	0	0	0	0	0	0.366800921	0
SRR11343841	1000	0	0	0	0	0	0	0.451308796	0	0	0	0	0	0	0	0
SRR14511881	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR22505813	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR5002004	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12888149	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12358728	1000	0.165092782	0.318453082	0	0	0	0	0	0	0	0	0	0	0	0.44810898	0
SRR23985277	1000	0	2.315283644	0	0	0.236817694	0	0	0	0	0	0	0	0	0.543720275	0
